98.000 100.000
98.000 100.000
94.000 100.000
97.000 100.000
99.000 100.000
100.000 100.000
97.000 100.000
97.000 100.000
97.000 100.000
100.000 100.000
99.000 100.000
99.000 100.000
97.000 100.000
95.000 100.000
99.000 100.000
97.000 100.000
98.000 100.000
97.000 100.000
95.000 100.000
97.000 100.000
98.000 100.000
99.000 100.000
96.000 100.000
98.000 100.000
94.000 100.000
98.000 100.000
97.000 100.000
97.000 100.000
98.000 100.000
94.000 100.000
99.000 100.000
99.000 100.000
99.000 100.000
99.000 100.000
97.000 100.000
96.000 100.000
98.000 100.000
97.000 100.000
95.000 100.000
100.000 100.000
100.000 100.000
98.000 100.000
97.000 100.000
99.000 100.000
100.000 100.000
97.000 100.000
97.000 100.000
97.000 100.000
97.000 100.000
95.000 100.000
100.000 100.000
97.000 100.000
99.000 100.000
97.000 100.000
98.000 100.000
97.000 100.000
94.000 100.000
98.000 100.000
95.000 100.000
99.000 100.000
100.000 100.000
100.000 100.000
97.000 100.000
98.000 100.000
93.000 100.000
98.000 100.000
97.000 100.000
99.000 100.000
99.000 100.000
99.000 100.000
99.000 100.000
100.000 100.000
99.000 100.000
96.000 100.000
96.000 100.000
99.000 100.000
97.000 100.000
98.000 100.000
96.000 100.000
97.000 100.000
100.000 100.000
96.000 100.000
98.000 100.000
98.000 100.000
99.000 100.000
100.000 100.000
95.000 100.000
97.000 100.000
98.000 100.000
99.000 100.000
99.000 100.000
96.000 100.000
99.000 100.000
99.000 100.000
99.000 100.000
99.000 100.000
99.000 100.000
97.000 100.000
100.000 100.000
99.000 100.000
99.000 100.000
98.000 100.000
97.000 100.000
98.000 100.000
97.000 100.000
100.000 100.000
97.000 100.000
99.000 100.000
97.000 100.000
96.000 100.000
99.000 100.000
95.000 100.000
96.000 100.000
98.000 100.000
100.000 100.000
97.000 100.000
97.000 100.000
92.000 100.000
98.000 100.000
98.000 100.000
99.000 100.000
98.000 100.000
100.000 100.000
99.000 100.000
98.000 100.000
98.000 100.000
97.000 100.000
100.000 100.000
99.000 100.000
99.000 100.000
93.000 100.000
98.000 100.000
99.000 100.000
98.000 100.000
98.000 100.000
97.000 100.000
97.000 100.000
98.000 100.000
100.000 100.000
100.000 100.000
98.000 100.000
99.000 100.000
99.000 100.000
100.000 100.000
97.000 100.000
99.000 100.000
99.000 100.000
97.000 100.000
97.000 100.000
100.000 100.000
99.000 100.000
99.000 100.000
95.000 100.000
99.000 100.000
97.000 100.000
98.000 100.000
98.000 100.000
99.000 100.000
100.000 100.000
99.000 100.000
99.000 100.000
98.000 100.000
96.000 100.000
98.000 100.000
98.000 100.000
100.000 100.000
92.000 100.000
100.000 100.000
98.000 100.000
96.000 100.000
100.000 100.000
97.000 100.000
97.000 100.000
98.000 100.000
98.000 100.000
97.000 100.000
97.000 100.000
99.000 100.000
